# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6031830761034718,7.683598022998725,4.0,0.0,1.8095492283104158,2.9999999999999645,0,0.0,0.0,0.0
 0.6093809432316272,7.694870989013056,4.0,0.0,1.828142829694882,3.0000000000000178,0,0.0,0.0,0.0
 0.6155101010663195,7.706132314824261,4.0,0.0,1.846530303198959,2.999999999999982,0,0.0,0.0,0.0
 0.6215726632510781,7.717382151603812,4.0,0.0,1.8647179897532347,3.0,0,0.0,0.0,0.0
 0.6275706400987433,7.728620650523174,4.0,0.0,1.8827119202962301,2.999999999999963,0,0.0,0.0,0.0
 0.6335059456188049,7.739847962753819,4.0,0.0,1.900517836856415,3.0000000000000187,0,0.0,0.0,0.0
 0.6393804039406487,7.751064239467215,4.0,0.0,1.9181412118219463,3.0,0,0.0,0.0,0.0
 0.6451957551950558,7.762269631834832,4.0,0.0,1.9355872655851676,2.999999999999981,0,0.0,0.0,0.0
 0.6509536609088162,7.77346429102814,4.0,0.0,1.952860982726449,3.0,0,0.0,0.0,0.0
 0.6566557089608678,7.784648368218605,4.0,0.0,1.9699671268826038,3.000000000000039,0,0.0,0.0,0.0
 0.6623034181427947,7.795822014577699,4.0,0.0,1.9869102544283848,3.0000000000000395,0,0.0,0.0,0.0
 0.667898242361632,7.806985381276891,4.0,0.0,2.003694727084897,3.0000000000000795,0,0.0,0.0,0.0
 0.6734415745187273,7.818138619487649,4.0,0.0,2.0203247235561834,3.00000000000006,0,0.0,0.0,0.0
 0.6789347500946794,7.829281880381442,4.0,0.0,2.0368042502840398,3.0000000000000204,0,0.0,0.0,0.0
 0.684379050467154,7.84041531512974,4.0,0.0,2.053137151401464,3.0000000000000613,0,0.0,0.0,0.0
 0.689775705985531,7.851539074904012,4.0,0.0,2.0693271179565946,2.9999999999999796,0,0.0,0.0,0.0
 0.6951258988238378,7.862653310875728,4.0,0.0,2.085377696471515,2.9999999999999587,0,0.0,0.0,0.0
 0.7004307656312168,7.873758174216354,4.0,0.0,2.101292296893652,3.0,0,0.0,0.0,0.0
 0.7056913999972451,7.884853816097363,4.0,0.0,2.1170741999917366,2.9999999999999787,0,0.0,0.0,0.0
 0.7109088547476704,7.895940387690222,4.0,0.0,2.1327265642430127,3.0,0,0.0,0.0,0.0
 0.7160841440846393,7.907018040166401,4.0,0.0,2.148252432253919,2.9999999999999787,0,0.0,0.0,0.0
 0.7212182455841011,7.918086924697368,4.0,0.0,2.1636547367523047,3.0000000000000218,0,0.0,0.0,0.0
 0.7263121020618886,7.929147192454594,4.0,0.0,2.1789363061856672,3.0000000000000218,0,0.0,0.0,0.0
 0.7313666233188806,7.940198994609547,4.0,0.0,2.1940998699566436,3.0000000000000657,0,0.0,0.0,0.0
 0.7363826877747023,7.951242482333697,4.0,0.0,2.2091480633241085,2.9999999999999556,0,0.0,0.0,0.0
 0.7413611439985489,7.962277806798511,4.0,0.0,2.2240834319956484,3.0,0,0.0,0.0,0.0
 0.7463028121449565,7.9733051191754605,4.0,0.0,2.2389084364348713,3.0,0,0.0,0.0,0.0
 0.7512084853016319,7.984324570636013,4.0,0.0,2.253625455904897,2.999999999999932,0,0.0,0.0,0.0
 0.7560789307558586,7.995336312351639,4.0,0.0,2.2682367922675772,3.0,0,0.0,0.0,0.0
 0.7609148911854082,8.006340495493808,4.0,0.0,2.282744673556226,3.0,0,0.0,0.0,0.0
 0.7657170857793936,8.017337271233986,4.0,0.0,2.297151257338182,2.999999999999954,0,0.0,0.0,0.0
 0.7704862112940509,8.028326790743646,4.0,0.0,2.311458633882154,3.0,0,0.0,0.0,0.0
 0.7752229430479985,8.039309205194256,4.0,0.0,2.3256688291439964,2.99999999999993,0,0.0,0.0,0.0
 0.7799279358611838,8.050284665757285,4.0,0.0,2.339783807583552,3.0,0,0.0,0.0,0.0
 0.7846018249413507,8.061253323604202,4.0,0.0,2.353805474824053,3.0000000000000235,0,0.0,0.0,0.0
 0.7892452267215889,8.072215329906474,4.0,0.0,2.3677356801647678,3.000000000000024,0,0.0,0.0,0.0
 0.7938587396522209,8.083170835835574,4.0,0.0,2.3815762189566634,2.999999999999952,0,0.0,0.0,0.0
 0.7984429449500291,8.094119992562968,4.0,0.0,2.395328834850088,2.9999999999999516,0,0.0,0.0,0.0
 0.8029984073076243,8.105062951260127,4.0,0.0,2.4089952219228734,3.0,0,0.0,0.0,0.0
 0.8075256755654953,8.11599986309852,4.0,0.0,2.4225770266964863,3.0,0,0.0,0.0,0.0
 0.8120252833491332,8.126930879249615,4.0,0.0,2.4360758500474002,3.0000000000000493,0,0.0,0.0,0.0
 0.8164977496734163,8.137856150884884,4.0,0.0,2.4494932490202497,3.000000000000025,0,0.0,0.0,0.0
 0.8209435795162938,8.148775829175793,4.0,0.0,2.4628307385488823,3.0,0,0.0,0.0,0.0
 0.8253632643636607,8.159690065293812,4.0,0.0,2.476089793090983,3.0000000000000253,0,0.0,0.0,0.0
 0.8297572827271663,8.170599010410411,4.0,0.0,2.4892718481815,3.0000000000000506,0,0.0,0.0,0.0
 0.8341261006365895,8.181502815697058,4.0,0.0,2.50237830190977,3.0,0,0.0,0.0,0.0
 0.8384701721082939,8.192401632325224,4.0,0.0,2.515410516324883,3.0000000000000258,0,0.0,0.0,0.0
 0.8427899395911658,8.203295611466377,4.0,0.0,2.528369818773499,3.0000000000000515,0,0.0,0.0,0.0
 0.8470858343913479,8.214184904291985,4.0,0.0,2.5412575031740454,3.0000000000000515,0,0.0,0.0,0.0
 0.8513582770769941,8.225069661973517,4.0,0.0,2.5540748312309836,2.999999999999896,0,0.0,0.0,0.0
 0.8556076778641757,8.235950035682446,4.0,0.0,2.5668230335925286,3.0000000000000524,0,0.0,0.0,0.0
 0.859834436985005,8.246826176590236,4.0,0.0,2.5795033109550163,2.999999999999974,0,0.0,0.0,0.0
 0.864038945038978,8.25769823586836,4.0,0.0,2.592116835116936,3.000000000000079,0,0.0,0.0,0.0
 0.8682215833284461,8.268566364688287,4.0,0.0,2.60466474998534,3.0,0,0.0,0.0,0.0
 0.872382724179103,8.279430714221485,4.0,0.0,2.617148172537311,3.0000000000000266,0,0.0,0.0,0.0
 0.8765227312462837,8.290291435639423,4.0,0.0,2.629568193738853,3.0,0,0.0,0.0,0.0
 0.8806419598078487,8.301148680113569,4.0,0.0,2.641925879423548,3.0,0,0.0,0.0,0.0
 0.8847407570443594,8.312002598815395,4.0,0.0,2.6542222711330803,3.000000000000054,0,0.0,0.0,0.0
 0.8888194623072081,8.322853342916368,4.0,0.0,2.6664583869216263,2.999999999999973,0,0.0,0.0,0.0
 0.8928784073753461,8.333701063587958,4.0,0.0,2.6786352221260405,3.000000000000082,0,0.0,0.0,0.0
 0.89691791670118,8.344545912001633,4.0,0.0,2.6907537501035423,2.9999999999999725,0,0.0,0.0,0.0
 0.900938307646204,8.355388039328865,4.0,0.0,2.702814922938614,2.9999999999999725,0,0.0,0.0,0.0
 0.9049398907068775,8.366227596741119,4.0,0.0,2.7148196721206346,2.9999999999999725,0,0.0,0.0,0.0
 0.9089229697312503,8.377064735409869,4.0,0.0,2.7267689091937526,2.9999999999999165,0,0.0,0.0,0.0
 0.9128878421267771,8.387899606506581,4.0,0.0,2.738663526380333,3.0,0,0.0,0.0,0.0
 0.9168347990597747,8.398732361202722,4.0,0.0,2.7505043971793257,2.999999999999972,0,0.0,0.0,0.0
 0.9207641256469227,8.409563150669769,4.0,0.0,2.7622923769407697,3.0000000000000284,0,0.0,0.0,0.0
 0.9246761011391779,8.420392126079182,4.0,0.0,2.7740283034175355,3.000000000000057,0,0.0,0.0,0.0
 0.9285709990985004,8.431219438602437,4.0,0.0,2.7857129972955033,3.000000000000057,0,0.0,0.0,0.0
 0.9324490875676956,8.442045239410998,4.0,0.0,2.797347262703089,2.9999999999999716,0,0.0,0.0,0.0
 0.9363106292337248,8.452869679676336,4.0,0.0,2.8089318877011764,3.000000000000029,0,0.0,0.0,0.0
 0.9401558815847748,8.463692910569923,4.0,0.0,2.8204676447543267,3.000000000000029,0,0.0,0.0,0.0
 0.9439850970613785,8.474515083263226,4.0,0.0,2.8319552911841375,2.999999999999971,0,0.0,0.0,0.0
 0.9477985232018656,8.485336348927712,4.0,0.0,2.843395569605599,2.999999999999942,0,0.0,0.0,0.0
 0.9515964027823978,8.496156858734855,4.0,0.0,2.8547892083471953,3.0000000000000293,0,0.0,0.0,0.0
 0.9553789739518247,8.506976763856118,4.0,0.0,2.866136921855476,2.9999999999999707,0,0.0,0.0,0.0
 0.9591464703616163,8.517796215462976,4.0,0.0,2.8774394110848505,2.999999999999941,0,0.0,0.0,0.0
 0.9628991212910589,8.528615364726896,4.0,0.0,2.8886973638731788,3.000000000000089,0,0.0,0.0,0.0
 0.9666451964842446,8.539434362819346,4.0,0.0,2.887480387246289,-0.3248671113446014,0,0.0,0.0,0.0
 0.9703993826637023,8.550253360911796,4.0,0.0,2.876217828707916,-2.999999999999941,0,0.0,0.0,0.0
 0.9741683799791574,8.561072510175714,4.0,0.0,2.8649108367615512,-2.9999999999998823,0,0.0,0.0,0.0
 0.9779524174707813,8.571891961782573,4.0,0.0,2.8535587242866796,-2.9999999999999707,0,0.0,0.0,0.0
 0.9817517285471488,8.582711866903837,4.0,0.0,2.8421607910575775,-2.9999999999999414,0,0.0,0.0,0.0
 0.985566551110333,8.593532376710979,4.0,0.0,2.8307163233680246,-3.000000000000058,0,0.0,0.0,0.0
 0.9893971276857116,8.604353642375465,4.0,0.0,2.8192245936418887,-2.999999999999971,0,0.0,0.0,0.0
 0.9932437055567106,8.615175815068767,4.0,0.0,2.8076848600288917,-3.000000000000029,0,0.0,0.0,0.0
 0.9971065369047096,8.625999045962354,4.0,0.0,2.7960963659848947,-2.999999999999971,0,0.0,0.0,0.0
 1.0009858789543626,8.636823486227694,4.0,0.0,2.7844583398359353,-3.0000000000001146,0,0.0,0.0,0.0
 1.0048819941245863,8.647649287036256,4.0,0.0,2.772769994325264,-3.0,0,0.0,0.0,0.0
 1.0087951501854915,8.65847659955951,4.0,0.0,2.761030526142549,-2.999999999999943,0,0.0,0.0,0.0
 1.0127256204215414,8.669305574968924,4.0,0.0,2.749239115434399,-3.0000000000000564,0,0.0,0.0,0.0
 1.0166736838012533,8.680136364435967,4.0,0.0,2.7373949252952627,-3.0000000000001124,0,0.0,0.0,0.0
 1.0206396251537568,8.690969119132111,4.0,0.0,2.7254971012377522,-3.0,0,0.0,0.0,0.0
 1.0246237353525507,8.701803990228822,4.0,0.0,2.7135447706413705,-3.0000000000000555,0,0.0,0.0,0.0
 1.0286263115068366,8.712641128897571,4.0,0.0,2.701537042178513,-2.999999999999889,0,0.0,0.0,0.0
 1.0326476571607892,8.723480686309825,4.0,0.0,2.689473005216655,-3.000000000000055,0,0.0,0.0,0.0
 1.0366880825012001,8.734322813637057,4.0,0.0,2.677351729195422,-3.000000000000055,0,0.0,0.0,0.0
 1.0407479045739,8.745167662050733,4.0,0.0,2.6651722629773227,-2.9999999999998908,0,0.0,0.0,0.0
 1.044827447509444,8.756015382722325,4.0,0.0,2.6529336341706915,-2.9999999999999454,0,0.0,0.0,0.0
 1.0489270427585282,8.766866126823297,4.0,0.0,2.640634848423439,-2.9999999999998916,0,0.0,0.0,0.0
 1.0530470293376795,8.777720045525122,4.0,0.0,2.6282748886859855,-2.9999999999999463,0,0.0,0.0,0.0
 1.0571877540857468,8.78857728999927,4.0,0.0,2.6158527144417834,-3.0,0,0.0,0.0,0.0
 1.0613495719318011,8.799438011417207,4.0,0.0,2.6033672609036205,-3.0,0,0.0,0.0,0.0
 1.0655328461750626,8.810302360950404,4.0,0.0,2.590817438173836,-3.0000000000000533,0,0.0,0.0,0.0
 1.0697379487775265,8.821170489770331,4.0,0.0,2.5782021303664444,-2.999999999999947,0,0.0,0.0,0.0
 1.0739652606699917,8.832042549048454,4.0,0.0,2.565520194689049,-2.9999999999999476,0,0.0,0.0,0.0
 1.0782151720722686,8.842918689956244,4.0,0.0,2.5527704604822183,-3.0,0,0.0,0.0,0.0
 1.0824880828283585,8.853799063665173,4.0,0.0,2.5399517282139485,-3.0,0,0.0,0.0,0.0
 1.0867844027574802,8.864683821346706,4.0,0.0,2.5270627684265836,-2.9999999999999485,0,0.0,0.0,0.0
 1.0911045520218798,8.875573114172315,4.0,0.0,2.514102320633385,-2.9999999999999485,0,0.0,0.0,0.0
 1.0954489615123948,8.886467093313469,4.0,0.0,2.50106909216184,-3.0,0,0.0,0.0,0.0
 1.0998180732528542,8.897365909941632,4.0,0.0,2.487961756940462,-2.9999999999999494,0,0.0,0.0,0.0
 1.1042123408244464,8.90826971522828,4.0,0.0,2.4747789542256857,-2.9999999999999494,0,0.0,0.0,0.0
 1.108632229811261,8.91917866034488,4.0,0.0,2.4615192872652423,-2.99999999999995,0,0.0,0.0,0.0
 1.1130782182683405,8.930092896462899,4.0,0.0,2.448181321894004,-2.9999999999999503,0,0.0,0.0,0.0
 1.1175507972136243,8.941012574753806,4.0,0.0,2.4347635850581524,-3.0000000000000497,0,0.0,0.0,0.0
 1.122050471145311,8.951937846389075,4.0,0.0,2.421264563263092,-3.0000000000000493,0,0.0,0.0,0.0
 1.1265777585862515,8.962868862540171,4.0,0.0,2.4076827009402706,-2.999999999999951,0,0.0,0.0,0.0
 1.1311331926571406,8.973805774378564,4.0,0.0,2.394016398727603,-3.000000000000049,0,0.0,0.0,0.0
 1.1357173216803773,8.984748733075723,4.0,0.0,2.3802640116578933,-2.9999999999999516,0,0.0,0.0,0.0
 1.140330709816633,8.995697889803118,4.0,0.0,2.3664238472491257,-3.000000000000048,0,0.0,0.0,0.0
 1.144973937736325,9.006653395732219,4.0,0.0,2.35249416349005,-2.999999999999952,0,0.0,0.0,0.0
 1.149647603328362,9.01761540203449,4.0,0.0,2.3384731667139396,-2.999999999999905,0,0.0,0.0,0.0
 1.1543523224487353,9.028584059881407,4.0,0.0,2.3243590093528197,-3.0,0,0.0,0.0,0.0
 1.1590887297117143,9.039559520444435,4.0,0.0,2.310149787563883,-2.999999999999953,0,0.0,0.0,0.0
 1.163857479326674,9.050541934895044,4.0,0.0,2.2958435387190037,-3.0,0,0.0,0.0,0.0
 1.1686592459838017,9.061531454404703,4.0,0.0,2.2814382387476204,-3.0000000000000924,0,0.0,0.0,0.0
 1.1734947257922328,9.072528230144883,4.0,0.0,2.266931799322327,-3.0,0,0.0,0.0,0.0
 1.1783646372744552,9.08353241328705,4.0,0.0,2.25232206487566,-3.0,0,0.0,0.0,0.0
 1.1832697224211837,9.094544155002676,4.0,0.0,2.237606809435474,-3.0000000000000453,0,0.0,0.0,0.0
 1.1882107478112525,9.10556360646323,4.0,0.0,2.222783733265268,-3.0,0,0.0,0.0,0.0
 1.1931885058015046,9.11659091884018,4.0,0.0,2.2078504592945114,-3.0,0,0.0,0.0,0.0
 1.1982038157921127,9.127626243304995,4.0,0.0,2.192804529322687,-3.0,0,0.0,0.0,0.0
 1.2032575255732572,9.138669731029143,4.0,0.0,2.1776433999792535,-3.000000000000044,0,0.0,0.0,0.0
 1.2083505127596714,9.149721533184096,4.0,0.0,2.1623644384200107,-3.0,0,0.0,0.0,0.0
 1.2134836863201561,9.160781800941322,4.0,0.0,2.146964917738557,-2.999999999999957,0,0.0,0.0,0.0
 1.2186579882098851,9.17185068547229,4.0,0.0,2.13144201206937,-3.0,0,0.0,0.0,0.0
 1.2238743951140874,9.18292833794847,4.0,0.0,2.115792791356763,-3.0,0,0.0,0.0,0.0
 1.2291339203125313,9.194014909541327,4.0,0.0,2.1000142157614317,-2.9999999999999156,0,0.0,0.0,0.0
 1.234437615675242,9.205110551422337,4.0,0.0,2.0841031296732995,-3.000000000000084,0,0.0,0.0,0.0
 1.2397865738008984,9.216215414762964,4.0,0.0,2.06805625529633,-2.9999999999999587,0,0.0,0.0,0.0
 1.2451819303106353,9.227329650734678,4.0,0.0,2.0518701857671195,-3.0,0,0.0,0.0,0.0
 1.2506248663112665,9.238453410508951,4.0,0.0,2.035541377765226,-3.0,0,0.0,0.0,0.0
 1.2561166110435087,9.249586845257248,4.0,0.0,2.0190661435684993,-3.0,0,0.0,0.0,0.0
 1.2616584447325097,9.260730106151042,4.0,0.0,2.0024406425014964,-3.0,0,0.0,0.0,0.0
 1.26725170165989,9.271883344361799,4.0,0.0,1.9856608717193547,-3.0000000000000795,0,0.0,0.0,0.0
 1.2728977734787703,9.28304671106099,4.0,0.0,1.9687226562627143,-2.9999999999999605,0,0.0,0.0,0.0
 1.2785981127956803,9.294220357420084,4.0,0.0,1.9516216383119847,-2.999999999999961,0,0.0,0.0,0.0
 1.2843542370461596,9.305404434610551,4.0,0.0,1.9343532655605464,-3.0000000000000386,0,0.0,0.0,0.0
 1.2901677326940286,9.316599093803857,4.0,0.0,1.9169127786169393,-3.0,0,0.0,0.0,0.0
 1.2960402597880591,9.327804486171473,4.0,0.0,1.8992951973348478,-3.0,0,0.0,0.0,0.0
 1.3019735569139539,9.33902076288487,4.0,0.0,1.8814953059571635,-3.0,0,0.0,0.0,0.0
 1.3079694465844405,9.350248075115516,4.0,0.0,1.8635076369457038,-3.0,0,0.0,0.0,0.0
 1.3140298411158449,9.361486574034878,4.0,0.0,1.8453264533514908,-2.999999999999963,0,0.0,0.0,0.0
 1.3201567490459805,9.37273641081443,4.0,0.0,1.826945729561084,-3.0,0,0.0,0.0,0.0
 1.3263522821555997,9.383997736625634,4.0,0.0,1.8083591302322257,-3.0000000000000715,0,0.0,0.0,0.0
 1.332618663164385,9.395270702639964,4.0,0.0,1.7895599872058698,-3.0,0,0.0,0.0,0.0
 1.3389582341824426,9.40655546002889,4.0,0.0,1.7705412741516968,-3.000000000000035,0,0.0,0.0,0.0
 1.3453734660100845,9.417852159963878,4.0,0.0,1.7512955786687714,-3.0,0,0.0,0.0,0.0
 1.3518669683924454,9.429160953616398,4.0,0.0,1.7318150715216885,-3.000000000000034,0,0.0,0.0,0.0
 1.358441501351653,9.440481992157922,4.0,0.0,1.7120914726440655,-2.9999999999999662,0,0.0,0.0,0.0
 1.3650999877383823,9.451815426759914,4.0,0.0,1.692116013483878,-3.0,0,0.0,0.0,0.0
 1.3718455271672745,9.46316140859385,4.0,0.0,1.671879395197201,-3.000000000000033,0,0.0,0.0,0.0
 1.3786814115275068,9.474520088831193,4.0,0.0,1.6513717421165044,-2.9999999999999676,0,0.0,0.0,0.0
 1.3856111422919781,9.485891618643414,4.0,0.0,1.6305825498230906,-2.999999999999968,0,0.0,0.0,0.0
 1.3926384498869626,9.497276149201983,4.0,0.0,1.6095006270381373,-2.9999999999999685,0,0.0,0.0,0.0
 1.3997673154304358,9.508673831678369,4.0,0.0,1.588114030407718,-3.0,0,0.0,0.0,0.0
 1.4070019952033017,9.52008481724404,4.0,0.0,1.5664099910891203,-2.9999999999999694,0,0.0,0.0,0.0
 1.4143470482858644,9.531509257070468,4.0,0.0,1.5443748318414323,-2.99999999999997,0,0.0,0.0,0.0
 1.4218073678751666,9.542947302329118,4.0,0.0,1.5219938730735254,-3.0000000000000595,0,0.0,0.0,0.0
 1.4293882169011731,9.554399104191463,4.0,0.0,1.4992513259955058,-3.0,0,0.0,0.0,0.0
 1.4370952686862781,9.56586481382897,4.0,0.0,1.4761301706401908,-3.0,0,0.0,0.0,0.0
 1.4449346535500691,9.577344582413108,4.0,0.0,1.4526120160488176,-3.0000000000000284,0,0.0,0.0,0.0
 1.452913012458368,9.588838561115349,4.0,0.0,1.4286769393239207,-3.000000000000028,0,0.0,0.0,0.0
 1.4610375590641422,9.600346901107157,4.0,0.0,1.4043032995065978,-3.0000000000000275,0,0.0,0.0,0.0
 1.469316151803726,9.611869753560004,4.0,0.0,1.379467521287846,-3.0000000000000266,0,0.0,0.0,0.0
 1.4777573781161613,9.623407269645362,4.0,0.0,1.3541438423505403,-3.000000000000026,0,0.0,0.0,0.0
 1.4863706533758536,9.634959600534696,4.0,0.0,1.3283040165714635,-2.9999999999999742,0,0.0,0.0,0.0
 1.4951663378095432,9.646526897399475,4.0,0.0,1.3019169632703949,-2.9999999999999747,0,0.0,0.0,0.0
 1.5041558755646023,9.658109311411172,4.0,0.0,1.2749483500052174,-3.000000000000025,0,0.0,0.0,0.0
 1.513351961287583,9.669706993741256,4.0,0.0,1.2473600928362756,-2.999999999999976,0,0.0,0.0,0.0
 1.5227687411754258,9.68132009556119,4.0,0.0,1.2191097531727468,-3.0000000000000235,0,0.0,0.0,0.0
 1.5324220576458654,9.692948768042449,4.0,0.0,1.1901498037614284,-2.999999999999977,0,0.0,0.0,0.0
 1.542329749788635,9.7045931623565,4.0,0.0,1.1604267273331197,-2.999999999999978,0,0.0,0.0,0.0
 1.5525120259830274,9.716253429674813,4.0,0.0,1.1298798987499425,-3.0,0,0.0,0.0,0.0
 1.562991931080392,9.727929721168858,4.0,0.0,1.0984401834578492,-2.9999999999999787,0,0.0,0.0,0.0
 1.573795939263255,9.739622188010099,4.0,0.0,1.0660281589092597,-3.0000000000000204,0,0.0,0.0,0.0
 1.5849547165684483,9.751330981370012,4.0,0.0,1.0325518269936795,-3.00000000000002,0,0.0,0.0,0.0
 1.5965041165082314,9.763056252420062,4.0,0.0,0.9979036271743302,-3.0,0,0.0,0.0,0.0
 1.608486502322605,9.774798152331721,4.0,0.0,0.96195646973121,-2.9999999999999813,0,0.0,0.0,0.0
 1.6209525372874765,9.786556832276457,4.0,0.0,0.9245583648365954,-3.0,0,0.0,0.0,0.0
 1.63396366314035,9.798332443425734,4.0,0.0,0.8855249872779744,-3.0000000000000258,0,0.0,0.0,0.0
 1.6475956205592006,9.810125136951031,4.0,0.0,0.8446291150214229,-2.9999999999999756,0,0.0,0.0,0.0
 1.6619436033264106,9.82193506402381,4.0,0.0,0.801585166719793,-3.0000000000000075,0,0.0,0.0,0.0
 1.677130081277844,9.833762375815542,4.0,0.0,0.7560257328654924,-3.0000000000000147,0,0.0,0.0,0.0
 1.693317205097137,9.845607223497696,4.0,0.0,0.7074643614076134,-3.0,0,0.0,0.0,0.0
 1.7107275749833335,9.857469758241743,4.0,0.0,0.6552332517490239,-3.0,0,0.0,0.0,0.0
